article,year_week,price,target
Безалкогольные напитки #39,201908,71.0,14.0
Безалкогольные напитки #39,201943,71.0,0.0
Безалкогольные напитки #39,201924,71.0,0.0
Безалкогольные напитки #39,201929,71.0,15.0
Безалкогольные напитки #39,202106,71.0,2.0
Безалкогольные напитки #39,202023,71.0,22.0
Безалкогольные напитки #39,201848,61.7,0.0
Безалкогольные напитки #39,202051,71.0,0.0
Безалкогольные напитки #40,201901,43.9,0.0
Безалкогольные напитки #40,201908,39.4,21.0
Безалкогольные напитки #40,202039,49.4,0.0
Безалкогольные напитки #40,201914,49.4,14.0
Безалкогольные напитки #40,202019,49.4,28.0
Безалкогольные напитки #40,202032,36.3,
Безалкогольные напитки #40,201942,36.7,0.0
Безалкогольные напитки #40,202038,49.4,0.0
Безалкогольные напитки #40,202022,49.4,19.0
Безалкогольные напитки #40,201920,49.4,13.0
Безалкогольные напитки #40,201846,49.4,0.0
Безалкогольные напитки #40,201943,49.4,0.0
Безалкогольные напитки #40,202025,49.4,17.0
Безалкогольные напитки #40,201921,49.4,0.0
Безалкогольные напитки #40,202031,49.4,
Безалкогольные напитки #40,201906,49.4,1.0
Безалкогольные напитки #40,202049,49.4,0.0
Безалкогольные напитки #40,202009,49.4,7.0
Безалкогольные напитки #40,202110,44.1,11.0
Безалкогольные напитки #40,201911,49.4,6.0
Безалкогольные напитки #40,202011,49.4,7.0
Безалкогольные напитки #40,201905,44.4,0.0
Безалкогольные напитки #40,202023,49.4,15.0
Безалкогольные напитки #40,202003,49.4,0.0
Безалкогольные напитки #40,201936,49.4,1.0
Безалкогольные напитки #40,202014,49.4,10.0
Безалкогольные напитки #40,202013,49.4,12.0
Безалкогольные напитки #40,202111,49.4,25.0
Безалкогольные напитки #40,201919,37.7,96.0
Безалкогольные напитки #40,201924,49.4,11.0
Безалкогольные напитки #40,201927,49.4,15.0
Безалкогольные напитки #40,201907,49.4,6.0
Безалкогольные напитки #40,202006,39.2,2.0
Безалкогольные напитки #40,202033,49.4,5.0
Безалкогольные напитки #40,202047,49.4,0.0
Безалкогольные напитки #40,201916,38.7,32.0
Безалкогольные напитки #40,202005,49.4,-1.0
Безалкогольные напитки #40,202017,49.4,18.0
Безалкогольные напитки #40,201935,49.4,3.0
Безалкогольные напитки #40,201923,49.4,0.0
Безалкогольные напитки #40,201912,49.4,
Безалкогольные напитки #40,202040,49.4,0.0
Безалкогольные напитки #40,202045,42.0,0.0
Безалкогольные напитки #40,202105,49.4,1.0
Безалкогольные напитки #40,201902,49.4,0.0
Безалкогольные напитки #40,201948,36.4,0.0
Безалкогольные напитки #40,202042,49.4,0.0
Безалкогольные напитки #40,201918,49.4,18.0
Безалкогольные напитки #40,201915,42.3,23.0
Безалкогольные напитки #40,201952,49.4,0.0
Безалкогольные напитки #40,201909,36.4,22.0
Безалкогольные напитки #40,202008,49.4,10.0
Безалкогольные напитки #40,201934,41.7,0.0
Безалкогольные напитки #40,202020,49.4,16.0
Безалкогольные напитки #40,201925,49.4,13.0
Безалкогольные напитки #40,202034,49.4,3.0
Безалкогольные напитки #40,201951,49.4,0.0
Безалкогольные напитки #40,202108,49.4,13.0
Безалкогольные напитки #40,201929,49.4,10.0
Безалкогольные напитки #40,201917,49.4,17.0
Безалкогольные напитки #40,201938,49.4,0.0
Безалкогольные напитки #40,202104,43.9,0.0
Безалкогольные напитки #40,201939,49.4,0.0
Безалкогольные напитки #40,201945,49.4,0.0
Безалкогольные напитки #40,201928,49.4,8.0
Безалкогольные напитки #40,201947,49.4,0.0
Безалкогольные напитки #40,202036,49.4,0.0
Безалкогольные напитки #40,201852,49.4,0.0
Безалкогольные напитки #40,202030,49.4,
Безалкогольные напитки #40,202010,49.4,17.0
Безалкогольные напитки #40,201903,49.4,0.0
Безалкогольные напитки #40,201850,42.9,0.0
Безалкогольные напитки #40,201848,49.4,0.0
Безалкогольные напитки #40,202012,36.8,36.0
Безалкогольные напитки #40,202007,49.4,7.0
Безалкогольные напитки #40,201953,49.4,0.0
Безалкогольные напитки #40,201932,49.4,0.0
Безалкогольные напитки #40,202002,49.4,0.0
Безалкогольные напитки #40,202026,37.5,48.0
Безалкогольные напитки #40,202037,38.9,0.0
Безалкогольные напитки #40,201933,49.4,4.0
Безалкогольные напитки #40,202024,49.4,15.0
Безалкогольные напитки #40,202106,49.4,0.0
Безалкогольные напитки #40,202102,49.4,0.0
Безалкогольные напитки #40,201930,49.4,9.0
Безалкогольные напитки #40,202018,49.4,15.0
Безалкогольные напитки #40,202109,49.4,13.0
Безалкогольные напитки #40,202035,49.4,3.0
Безалкогольные напитки #40,201853,49.4,0.0
Безалкогольные напитки #40,202001,49.4,0.0
Безалкогольные напитки #40,201913,49.4,14.0
Безалкогольные напитки #40,202048,44.1,0.0
Безалкогольные напитки #40,201922,34.8,73.0
Безалкогольные напитки #40,201910,49.4,20.0
Безалкогольные напитки #40,202027,49.4,12.0
Безалкогольные напитки #40,202112,49.4,13.0
Безалкогольные напитки #40,202101,35.9,0.0
Безалкогольные напитки #40,201851,41.6,0.0
Безалкогольные напитки #40,202016,49.4,17.0
Безалкогольные напитки #40,202046,49.4,0.0
Безалкогольные напитки #40,201946,49.4,0.0
Безалкогольные напитки #40,201931,49.4,8.0
Безалкогольные напитки #40,202050,49.4,0.0
Безалкогольные напитки #40,202103,49.4,0.0
Безалкогольные напитки #40,202015,49.4,10.0
Безалкогольные напитки #40,201904,49.4,0.0
Безалкогольные напитки #40,201926,38.9,43.0
Безалкогольные напитки #40,202107,49.4,4.0
